"id","Name","sex","Age","height","weight","team","noc","games","Year","season","city","sport","Event","medal"
1389,Muhammad Ashfaq Ahmed,M,"21","162","62",Pakistan,PAK,"1968 Summer",1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold
1390,Azneem Ahmed,M,"23","169","65",Maldives,MDV,"2012 Summer",2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
1391,Bashir Ahmed,M,"25","171","67",Pakistan,PAK,"1960 Summer",1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold
1392,Esraa Ahmed El-Sayed,F,"17","150","63",Egypt,EGY,"2016 Summer",2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Middleweight,NA
1393,Fareed Ahmed,M,"23",NA,NA,Pakistan,PAK,"2012 Summer",2012,Summer,London,Hockey,Hockey Men's Hockey,NA
1394,Ghofran Ahmed Zaki,M,"23","192","68",Egypt,EGY,"2016 Summer",2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Featherweight,NA
1395,Hadi Ahmed Basheer,M,NA,"184","75",Iraq,IRQ,"1980 Summer",1980,Summer,Moskva,Football,Football Men's Football,NA
1396,Hamid Ahmed,M,NA,NA,NA,Iraq,IRQ,"1948 Summer",1948,Summer,London,Basketball,Basketball Men's Basketball,NA
1397,Hassan Kamel Ahmed,M,"24",NA,NA,Iraq,IRQ,"1988 Summer",1988,Summer,Seoul,Football,Football Men's Football,NA
1398,Heba Ahmed,F,"23","176","72",Egypt,EGY,"2008 Summer",2008,Summer,Beijing,Rowing,Rowing Women's Single Sculls,NA
69455,Li Na,F,"16","162","47",China,CHN,"2000 Summer",2000,Summer,Sydney,Diving,Diving Women's Platform,Silver
1399,A. Hussain Ahmed,M,NA,NA,NA,India,IND,"1956 Summer",1956,Summer,Melbourne,Football,Football Men's Football,NA
1400,Ishtiaq Ahmed,M,"21","170","62",Pakistan,PAK,"1984 Summer",1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold
1400,Ishtiaq Ahmed,M,"25","170","62",Pakistan,PAK,"1988 Summer",1988,Summer,Seoul,Hockey,Hockey Men's Hockey,NA
1401,Mahmoud Ahmed,M,"28","184","82",Egypt,EGY,"2004 Summer",2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,NA
1402,Manzoor Ahmed,M,"20","169","75",Pakistan,PAK,"1988 Summer",1988,Summer,Seoul,Hockey,Hockey Men's Hockey,NA
1402,Manzoor Ahmed,M,"24","169","75",Pakistan,PAK,"1992 Summer",1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze
1402,Manzoor Ahmed,M,"28","169","75",Pakistan,PAK,"1996 Summer",1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,NA
1403,Masood Mirza Ahmed,M,NA,NA,NA,Pakistan,PAK,"1948 Summer",1948,Summer,London,Hockey,Hockey Men's Hockey,NA
1404,Mohammed Abdul Elah Ahmed,M,"23","170","61",Iraq,IRQ,"2000 Summer",2000,Summer,Sydney,Swimming,Swimming Men's 50 metres Freestyle,NA
1405,Mohammed Ahmed,M,"21","182","56",Canada,CAN,"2012 Summer",2012,Summer,London,Athletics,"Athletics Men's 10,000 metres",NA
1405,Mohammed Ahmed,M,"25","182","56",Canada,CAN,"2016 Summer",2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",NA
1405,Mohammed Ahmed,M,"25","182","56",Canada,CAN,"2016 Summer",2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",NA
1406,Muhammad Anis Ahmed,M,"26","177","74",Pakistan,PAK,"2000 Summer",2000,Summer,Sydney,Hockey,Hockey Men's Hockey,NA
1407,Mumtaz Ahmed,M,"34","178","79",Pakistan,PAK,"2004 Summer",2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,NA
1408,Mushtaq Ahmed,M,"28","170","70",Pakistan,PAK,"1984 Summer",1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold
1409,Mushtaq Ahmed,M,"27","173","61",Pakistan,PAK,"1960 Summer",1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold
1410,Nasir Ahmed,M,"23","165","65",Pakistan,PAK,"2008 Summer",2008,Summer,Beijing,Hockey,Hockey Men's Hockey,NA
1411,Raed Ahmed,M,"29",NA,"98",Iraq,IRQ,"1996 Summer",1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Heavyweight I,NA
1412,Riaz Ahmed,M,"27","150","70",Pakistan,PAK,"1968 Summer",1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Gold
1412,Riaz Ahmed,M,"30","150","70",Pakistan,PAK,"1972 Summer",1972,Summer,Munich,Hockey,Hockey Men's Hockey,Silver
1413,Samia Mohamed Hagrass Ahmed,F,"20","170","57",Egypt,EGY,"2016 Summer",2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
1413,Samia Mohamed Hagrass Ahmed,F,"20","170","57",Egypt,EGY,"2016 Summer",2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,NA
1414,Shahbaz Ahmed,M,"20","175","61",Pakistan,PAK,"1988 Summer",1988,Summer,Seoul,Hockey,Hockey Men's Hockey,NA
1414,Shahbaz Ahmed,M,"23","175","61",Pakistan,PAK,"1992 Summer",1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze
1414,Shahbaz Ahmed,M,"27","175","61",Pakistan,PAK,"1996 Summer",1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,NA
1415,Shakeel Ahmed,M,"21",NA,NA,India,IND,"1992 Summer",1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,NA
1416,Shamha Ahmed,F,"18","150","42",Maldives,MDV,"2000 Summer",2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
1417,Shehabeldin Ahmed Saad Ahmed Saad,M,"21","174","73",Egypt,EGY,"2012 Summer",2012,Summer,London,Football,Football Men's Football,NA
1418,Sohail Ahmed,M,"25","174","57",Pakistan,PAK,"2004 Summer",2004,Summer,Athina,Boxing,Boxing Men's Featherweight,NA
1419,Zemzem Ahmed Deko,F,"23","170","53",Ethiopia,ETH,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
1420,Ehab Fuad Ahmed Nagi,M,"20","175","65",South Yemen,YMD,"1988 Summer",1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
1421,Masbah Ahmmed,M,"21",NA,NA,Bangladesh,BAN,"2016 Summer",2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
1422,Ahn Jin-Soo,M,"18","178","70",South Korea,KOR,"1992 Winter",1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NA
1422,Ahn Jin-Soo,M,"18","178","70",South Korea,KOR,"1992 Winter",1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
1422,Ahn Jin-Soo,M,"18","178","70",South Korea,KOR,"1992 Winter",1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NA
1422,Ahn Jin-Soo,M,"18","178","70",South Korea,KOR,"1992 Winter",1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
1422,Ahn Jin-Soo,M,"20","178","70",South Korea,KOR,"1994 Winter",1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NA
1422,Ahn Jin-Soo,M,"20","178","70",South Korea,KOR,"1994 Winter",1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
1422,Ahn Jin-Soo,M,"20","178","70",South Korea,KOR,"1994 Winter",1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NA
1422,Ahn Jin-Soo,M,"24","178","70",South Korea,KOR,"1998 Winter",1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NA
1422,Ahn Jin-Soo,M,"24","178","70",South Korea,KOR,"1998 Winter",1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
1422,Ahn Jin-Soo,M,"24","178","70",South Korea,KOR,"1998 Winter",1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NA
1422,Ahn Jin-Soo,M,"24","178","70",South Korea,KOR,"1998 Winter",1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
1423,Manfred Ahne,M,"22","174","77",West Germany,FRG,"1984 Winter",1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
1424,Arthur Ahnger,M,"26",NA,NA,Lucky Girl-1,FIN,"1912 Summer",1912,Summer,Stockholm,Sailing,Sailing Mixed 8 metres,Bronze
1425,Eugen Nikolaus Ahnstrm,M,"23",NA,NA,Sweden,SWE,"1928 Summer",1928,Summer,Amsterdam,Diving,Diving Men's Platform,NA
1426,Aimo Antero Aho,M,"29","186","91.5",Finland,FIN,"1980 Summer",1980,Summer,Moskva,Athletics,Athletics Men's Javelin Throw,NA
1427,Matti Olavi Aho,M,"26","181","82.5",Finland,FIN,"1960 Summer",1960,Summer,Roma,Boxing,Boxing Men's Light-Heavyweight,NA
1428,Paavo Aho,M,"20","180","63",Finland,FIN,"1912 Summer",1912,Summer,Stockholm,Athletics,Athletics Men's Shot Put,NA
1428,Paavo Aho,M,"20","180","63",Finland,FIN,"1912 Summer",1912,Summer,Stockholm,Athletics,"Athletics Men's Shot Put, Both Hands",NA
1429,Pascal Aho,M,NA,NA,NA,Benin,BEN,"1980 Summer",1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,NA
1429,Pascal Aho,M,NA,NA,NA,Benin,BEN,"1980 Summer",1980,Summer,Moskva,Athletics,Athletics Men's 200 metres,NA
1430,Seppo Risto Aho,M,"24","174","70",Finland,FIN,"1968 Summer",1968,Summer,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
1430,Seppo Risto Aho,M,"24","174","70",Finland,FIN,"1968 Summer",1968,Summer,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Team,NA
1431,Viljo Johannes Aho,M,"27","174","68.5",Finland,FIN,"1960 Summer",1960,Summer,Roma,Boxing,Boxing Men's Welterweight,NA
1432,Seppo Johannes Ahokainen,M,"24","178","82",Finland,FIN,"1976 Winter",1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
1433,Juha Matti Ahokas,M,"18","189","116",Finland,FIN,"1988 Summer",1988,Summer,Seoul,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",NA
1433,Juha Matti Ahokas,M,"22","189","116",Finland,FIN,"1992 Summer",1992,Summer,Barcelona,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",NA
1433,Juha Matti Ahokas,M,"26","189","116",Finland,FIN,"1996 Summer",1996,Summer,Atlanta,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",NA
1433,Juha Matti Ahokas,M,"34","189","116",Finland,FIN,"2004 Summer",2004,Summer,Athina,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",NA
1434,Kouame Calixte Aholou,M,"21","174","65",Togo,TOG,"1992 Summer",1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,NA
1435,Janne Petteri Ahonen,M,"16","184","66",Finland,FIN,"1994 Winter",1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
1435,Janne Petteri Ahonen,M,"16","184","66",Finland,FIN,"1994 Winter",1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
1435,Janne Petteri Ahonen,M,"16","184","66",Finland,FIN,"1994 Winter",1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Team",NA
1435,Janne Petteri Ahonen,M,"20","184","66",Finland,FIN,"1998 Winter",1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
1435,Janne Petteri Ahonen,M,"20","184","66",Finland,FIN,"1998 Winter",1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
1435,Janne Petteri Ahonen,M,"20","184","66",Finland,FIN,"1998 Winter",1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Team",NA
1435,Janne Petteri Ahonen,M,"24","184","66",Finland,FIN,"2002 Winter",2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
1435,Janne Petteri Ahonen,M,"24","184","66",Finland,FIN,"2002 Winter",2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
1435,Janne Petteri Ahonen,M,"24","184","66",Finland,FIN,"2002 Winter",2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
1435,Janne Petteri Ahonen,M,"28","184","66",Finland,FIN,"2006 Winter",2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
1435,Janne Petteri Ahonen,M,"28","184","66",Finland,FIN,"2006 Winter",2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
1435,Janne Petteri Ahonen,M,"28","184","66",Finland,FIN,"2006 Winter",2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
1435,Janne Petteri Ahonen,M,"32","184","66",Finland,FIN,"2010 Winter",2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
1435,Janne Petteri Ahonen,M,"32","184","66",Finland,FIN,"2010 Winter",2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
1435,Janne Petteri Ahonen,M,"36","184","66",Finland,FIN,"2014 Winter",2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
1435,Janne Petteri Ahonen,M,"36","184","66",Finland,FIN,"2014 Winter",2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
1435,Janne Petteri Ahonen,M,"36","184","66",Finland,FIN,"2014 Winter",2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Team",NA
1436,Leo Vilhelm Ahonen,M,"28","197","96",Finland,FIN,"1972 Summer",1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,NA
1436,Leo Vilhelm Ahonen,M,"32","197","96",Finland,FIN,"1976 Summer",1976,Summer,Montreal,Rowing,Rowing Men's Coxless Pairs,NA
1437,"Pirjo Hannele Ahonen (Nieminen-, Blomqvist-)",F,"31","173","61",Finland,FIN,"2002 Winter",2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
1438,Odile Ahouanwanou,F,"21","178","71",Benin,BEN,"2012 Summer",2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,NA
1439,Murielle Ahour,F,"24","165","58",Cote d'Ivoire,CIV,"2012 Summer",2012,Summer,London,Athletics,Athletics Women's 100 metres,NA
1439,Murielle Ahour,F,"24","165","58",Cote d'Ivoire,CIV,"2012 Summer",2012,Summer,London,Athletics,Athletics Women's 200 metres,NA
1439,Murielle Ahour,F,"28","165","58",Cote d'Ivoire,CIV,"2016 Summer",2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,NA
1439,Murielle Ahour,F,"28","165","58",Cote d'Ivoire,CIV,"2016 Summer",2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,NA
1440,Herwig Ahrendsen,M,"24","180","77",West Germany,FRG,"1972 Summer",1972,Summer,Munich,Handball,Handball Men's Handball,NA
1441,Erich Ahrendt,M,"27","174","81",Germany,GER,"1960 Summer",1960,Summer,Roma,Athletics,Athletics Men's Javelin Throw,NA
1442,Peter Ahrendt,M,"30","169","66",Mutafo,GER,"1964 Summer",1964,Summer,Tokyo,Sailing,Sailing Mixed Three Person Keelboat,Silver
1443,Brigitte Ahrenholz,F,"23","178","85",East Germany,GDR,"1976 Summer",1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,Gold
1444,"Christian ""Chris"" Ahrens",M,"24","195","97",United States,USA,"2000 Summer",2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,NA
1444,"Christian ""Chris"" Ahrens",M,"28","195","97",United States,USA,"2004 Summer",2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold
1445,Gaby Diana Ahrens,F,"27","169","60",Namibia,NAM,"2008 Summer",2008,Summer,Beijing,Shooting,Shooting Women's Trap,NA
1445,Gaby Diana Ahrens,F,"31","169","60",Namibia,NAM,"2012 Summer",2012,Summer,London,Shooting,Shooting Women's Trap,NA
1445,Gaby Diana Ahrens,F,"35","169","60",Namibia,NAM,"2016 Summer",2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Trap,NA
1446,Guillermo Ahrens Valdivia,M,NA,NA,NA,Peru,PER,"1948 Summer",1948,Summer,London,Basketball,Basketball Men's Basketball,NA
1447,Marlene Ahrens Ostertag (-Ebensperger),F,"23","176","70",Chile,CHI,"1956 Summer",1956,Summer,Melbourne,Athletics,Athletics Women's Javelin Throw,Silver
1447,Marlene Ahrens Ostertag (-Ebensperger),F,"27","176","70",Chile,CHI,"1960 Summer",1960,Summer,Roma,Athletics,Athletics Women's Javelin Throw,NA
1448,Stefan Ahrens,M,"23","178","70",Germany,GER,"2000 Summer",2000,Summer,Sydney,Diving,Diving Men's Springboard,NA
1449,Thomas Ahrens,M,"16","163","50",Germany,GER,"1964 Summer",1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Silver
1450,Gunnar Johan hs,M,"36",NA,NA,Sweden-2,SWE,"1952 Winter",1952,Winter,Oslo,Bobsleigh,Bobsleigh Men's Four,NA
1450,Gunnar Johan hs,M,"40",NA,NA,Sweden-1,SWE,"1956 Winter",1956,Winter,Cortina d'Ampezzo,Bobsleigh,Bobsleigh Men's Four,NA
1451,Mohammad Ahsan,M,"24","173","72",Indonesia,INA,"2012 Summer",2012,Summer,London,Badminton,Badminton Men's Doubles,NA
1451,Mohammad Ahsan,M,"28","173","72",Indonesia,INA,"2016 Summer",2016,Summer,Rio de Janeiro,Badminton,Badminton Men's Doubles,NA
1452,Mustafa M. Ahshad,M,"21",NA,"113",Libya,LBA,"1992 Summer",1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Super-Heavyweight,NA
1453,Nicole Ahsinger,F,"18","163","58",United States,USA,"2016 Summer",2016,Summer,Rio de Janeiro,Trampolining,Trampolining Women's Individual,NA
1454,Gustav Edgar Trner hsman,M,"25",NA,NA,Sweden,SWE,"1956 Summer",1956,Summer,Melbourne,Boxing,Boxing Men's Heavyweight,NA
1455,Neha Ahuja,F,"24","162","54",India,IND,"2006 Winter",2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
1455,Neha Ahuja,F,"24","162","54",India,IND,"2006 Winter",2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Slalom,NA
1456,Antonio Ahumada Ruiz,M,NA,NA,NA,Colombia,COL,"1948 Summer",1948,Summer,London,Fencing,"Fencing Men's epee, Individual",NA
1457,Daniel Ahumada Gaete,M,"24",NA,NA,Chile,CHI,"1984 Summer",1984,Summer,Los Angeles,Football,Football Men's Football,NA
1458,Herminio F. Ahumada Ortiz,M,"24","175",NA,Mexico,MEX,"1924 Summer",1924,Summer,Paris,Athletics,Athletics Men's 100 metres,NA
1458,Herminio F. Ahumada Ortiz,M,"24","175",NA,Mexico,MEX,"1924 Summer",1924,Summer,Paris,Athletics,Athletics Men's 200 metres,NA
1459,Ren Ahumada Rodrguez,M,NA,NA,NA,Mexico,MEX,"1956 Summer",1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,NA
1459,Ren Ahumada Rodrguez,M,NA,NA,NA,Mexico,MEX,"1956 Summer",1956,Summer,Melbourne,Athletics,Athletics Men's 200 metres,NA
1460,Johannes Ahun,M,"20","187","76",Estonia,EST,"2008 Summer",2008,Summer,Beijing,Sailing,Sailing Men's Windsurfer,NA
1460,Johannes Ahun,M,"24","187","76",Estonia,EST,"2012 Summer",2012,Summer,London,Sailing,Sailing Men's Windsurfer,NA
1461,Viktor Ahven,M,"31","187","103",Finland,FIN,"1960 Summer",1960,Summer,Roma,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",NA
1462,Michelle-Lee Raquel Ahye,F,"20","160","64",Trinidad and Tobago,TTO,"2012 Summer",2012,Summer,London,Athletics,Athletics Women's 100 metres,NA
1462,Michelle-Lee Raquel Ahye,F,"20","160","64",Trinidad and Tobago,TTO,"2012 Summer",2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,NA
1462,Michelle-Lee Raquel Ahye,F,"24","160","64",Trinidad and Tobago,TTO,"2016 Summer",2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,NA
1462,Michelle-Lee Raquel Ahye,F,"24","160","64",Trinidad and Tobago,TTO,"2016 Summer",2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,NA
1462,Michelle-Lee Raquel Ahye,F,"24","160","64",Trinidad and Tobago,TTO,"2016 Summer",2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,NA
1463,Ai Linuer,M,"25","160","62",China,CHN,"2004 Summer",2004,Summer,Athina,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",NA
1464,Ai Yanhan,F,"14","168","54",China,CHN,"2016 Summer",2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,NA
1464,Ai Yanhan,F,"14","168","54",China,CHN,"2016 Summer",2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
1465,Jrmy Aicardi,M,"27","178","83",France,FRA,"2016 Summer",2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA
1466,Matteo Aicardi,M,"26","192","102",Italy,ITA,"2012 Summer",2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Silver
1466,Matteo Aicardi,M,"30","192","102",Italy,ITA,"2016 Summer",2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Bronze
1467,Mara Magdalena Aicega Amicarelli,F,"22","165","60",Argentina,ARG,"1996 Summer",1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,NA
1467,Mara Magdalena Aicega Amicarelli,F,"26","165","60",Argentina,ARG,"2000 Summer",2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver
1467,Mara Magdalena Aicega Amicarelli,F,"30","165","60",Argentina,ARG,"2004 Summer",2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze
1467,Mara Magdalena Aicega Amicarelli,F,"34","165","60",Argentina,ARG,"2008 Summer",2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze
1468,Mohamed Al-Aich,M,"23","185","73",Algeria,ALG,"2004 Summer",2004,Summer,Athina,Rowing,Rowing Men's Single Sculls,NA
